"Name","Organization","Homepage","Logo","Twitter","Crunchbase URL","Market Cap","Ticker","Funding","CNCF Member","CNCF Relation","License","Headquarters","Latest Tweet Date","Description","Crunchbase Description","Crunchbase Homepage","Crunchbase City","Crunchbase Region","Crunchbase Country","Crunchbase Twitter","Crunchbase Linkedin","Crunchbase Ticker","Crunchbase Kind","Crunchbase Min Employees","Crunchbase Max Employees","Landscape","Category","OSS","Github Repo","Github Stars","Github Description","Github Latest Commit Date","Github Latest Commit Link","Github Release Date","Github Release Link","Github Start Commit Date","Github Start Commit Link","Github Contributors Count","Github Contributors Link"
"Scylla","ScyllaDB","https://www.scylladb.com/","http://localhost:3000/logos/scylla.png","https://twitter.com/ScyllaDB","https://www.crunchbase.com/organization/scylladb",,,23000000,false,false,"AGPL-3.0","Herzliya, Israel","2018-03-27T15:44:30.000Z","NoSQL data store using the seastar framework, compatible with Apache Cassandra","ScyllaDB produces a NoSQL database compatible with Apache Cassandra at 10x the throughput and jaw dropping low latency.","http://www.scylladb.com/","Herzliya","Tel Aviv","Israel","https://twitter.com/scylladb","https://www.linkedin.com/company/scylladb",,"funding",11,50,"App Definition and Development / Database and Data Warehouse","App Definition and Development",true,"https://github.com/scylladb/scylla",3869,"NoSQL data store using the seastar framework, compatible with Apache Cassandra",,"https://github.com/scylladb/scylla/commit/4c3e82bd67f5bf8cbf44d5b1fdfd941ddfd5f9f8","2018-03-25T06:32:02Z","https://github.com/scylladb/scylla/releases","2014-08-10T05:56:33Z","/scylladb/scylla/commit/193ac5919df51df2366604fc5cbfd73d15bb52f5",39,"https://github.com/scylladb/scylla/graphs/contributors"
"Semaphore","SemaphoreCI","https://semaphoreci.com/","http://localhost:3000/logos/semaphore.svg","https://twitter.com/semaphoreci","https://www.crunchbase.com/organization/semaphore",,,,false,false,"NotOpenSource","Novi Sad, Serbia","2018-03-27T15:02:00.000Z","Hosted continuous integration and deployment service","Hosted continuous integration and deployment service","http://semaphoreci.com","Novi Sad","Vojvodina","Serbia","http://twitter.com/semaphoreci","https://www.linkedin.com/company/rendered-text",,,11,50,"App Definition and Development / CI/CD","App Definition and Development",false,,,,,"",,,,,,
"Sematext","Sematext","https://sematext.com/","http://localhost:3000/logos/sematext.svg","https://twitter.com/sematext","https://www.crunchbase.com/organization/sematext",,,,false,false,"NotOpenSource","Brooklyn, New York","2018-03-22T15:23:57.000Z","Sematext is a Search and Big Data analytics products and services company.","Sematext is a Search and Big Data analytics products and services company.","http://sematext.com/","Brooklyn","New York","United States","http://twitter.com/sematext","http://www.linkedin.com/company/sematext-international-llc",,,11,50,"Observability and Analysis / Logging","Observability and Analysis",false,,,,,"",,,,,,
"Sensu","Sensu","https://sensuapp.org/","http://localhost:3000/logos/sensu.png","https://twitter.com/sensu","https://www.crunchbase.com/organization/sensu-inc",,,2500000,false,false,"MIT","Portland, Oregon","2018-03-26T17:31:29.000Z","Monitoring for today's infrastructure.","Sensu is a full-stack monitoring platform for dynamic operating environments.","https://sensuapp.org/enterprise","Portland","Oregon","United States","https://twitter.com/sensu","https://www.linkedin.com/company-beta/18022218/",,"funding",,,"Observability and Analysis / Monitoring","Observability and Analysis",true,"https://github.com/sensu/sensu",2786,"Monitoring for today's infrastructure.",,"https://github.com/sensu/sensu/commit/5631267f23cdf9d03f76d38107abe3c595036c68","2018-03-09T18:12:21Z","https://github.com/sensu/sensu/releases","2011-07-11T17:53:50Z","/sensu/sensu/commit/7bb7f2887f8677cd51e74e23b6ad96be5f47e8b3",49,"https://github.com/sensu/sensu/graphs/contributors"
"Sentry","Sentry","https://sentry.io/","http://localhost:3000/logos/sentry.svg","https://twitter.com/getsentry","https://www.crunchbase.com/organization/sentry",,,10500000,false,false,"BSD-3-Clause","San Francisco, California","2018-03-23T21:38:29.000Z","Sentry is a cross-platform crash reporting and aggregation platform.","Sentry is a real-time crash reporting tool for web, mobile, and games.","https://www.sentry.io","San Francisco","California","United States","https://twitter.com/getsentry","https://www.linkedin.com/company/getsentry",,"funding",11,50,"Observability and Analysis / Monitoring","Observability and Analysis",true,"https://github.com/getsentry/sentry",16097,"Sentry is a cross-platform crash reporting and aggregation platform.",,"https://github.com/getsentry/sentry/commit/4c255dd844388f729cc1f9f501e48f0523522990",,,"2008-05-12T16:26:19Z","/getsentry/sentry/commit/3c2e87573d3bd16f61cf08fece0638cc47a4fc22",344,"https://github.com/getsentry/sentry/graphs/contributors"
"Server Density","Server Density","https://www.serverdensity.com/","http://localhost:3000/logos/server-density.png","https://twitter.com/serverdensity","https://www.crunchbase.com/organization/server-density",,,2094514,false,false,"Unknown License","London, United Kingdom","2017-12-18T11:30:48.000Z","Monitoring agent for Server Density (Linux, FreeBSD and OS X)","Server Density is a SaaS product that helps users manage and monitor their infrastructure.","https://www.serverdensity.com","London","England","United Kingdom","https://twitter.com/serverdensity","http://www.linkedin.com/company/2898050",,"funding",11,50,"Observability and Analysis / Monitoring","Observability and Analysis",true,"https://github.com/serverdensity/sd-agent",212,"Monitoring agent for Server Density (Linux, FreeBSD and OS X)",,"https://github.com/serverdensity/sd-agent/commit/22849db0095299fec659a76d1bbe139695e9b2dc","2016-05-23T09:08:14Z","https://github.com/serverdensity/sd-agent/releases","2009-03-01T23:43:28Z","/serverdensity/sd-agent/commit/9311d425aec52cf165a3476d54fd2d6caeddee56",277,"https://github.com/serverdensity/sd-agent/graphs/contributors"
"Sheepdog","Sheepdog","https://sheepdog.github.io/sheepdog/","http://localhost:3000/logos/sheepdog.svg",,"https://www.crunchbase.com/organization/sheepdog",,,,false,false,"GPL-2.0","Tokyo, Japan",,"Distributed Storage System for QEMU","Cloud-Native Storage","https://sheepdog.github.io/sheepdog/","Tokyo","Tokyo","Japan",,,,,,,"Runtime / Cloud-Native Storage","Runtime",true,"https://github.com/sheepdog/sheepdog",717,"Distributed Storage System for QEMU",,"https://github.com/sheepdog/sheepdog/commit/6b3aa035564fcc9271f00698f0acf756b92bcd98","2017-03-01T06:02:12Z","https://github.com/sheepdog/sheepdog/releases","2009-11-16T18:03:03Z","/sheepdog/sheepdog/commit/7bd54605341352e4b105686c56d8794928d8bd6e",61,"https://github.com/sheepdog/sheepdog/graphs/contributors"
"Shippable","Shippable","https://www.shippable.com/","http://localhost:3000/logos/shippable.svg","https://twitter.com/beshippable","https://www.crunchbase.com/organization/shippable",,,10050000,false,false,"NotOpenSource","Seattle, Washington","2018-03-27T14:10:06.000Z","Shippable helps companies ship code faster by giving them a powerful continuous integration platform built natively on Docker.","Shippable helps companies ship code faster by giving them a powerful continuous integration platform built natively on Docker.","https://www.shippable.com/","Seattle","Washington","United States","http://twitter.com/beshippable","http://www.linkedin.com/company/shippable",,"funding",11,50,"App Definition and Development / CI/CD","App Definition and Development",false,,,,,"",,,,,,
"Singularity","Sylabs","https://www.sylabs.io/","http://localhost:3000/logos/singularity.svg","https://twitter.com/SingularityApp","https://www.crunchbase.com/organization/sylabs",,,,false,false,"Unknown License","Albany, California","2018-03-26T17:36:07.000Z","Singularity: Application containers for Linux","Sylabs is the corporate entity behind the Linux container system Singularity, and the HPC cluster management toolkit, Warewulf.","http://www.sylabs.io","Albany","California","United States",,"https://www.linkedin.com/company/18366932",,,,,"Runtime / Container Runtime","Runtime",true,"https://github.com/singularityware/singularity",537,"Singularity: Application containers for Linux",,"https://github.com/singularityware/singularity/commit/de775542514c28e0c8ff8e242f976fbe16e1692c","2018-03-15T21:39:06Z","https://github.com/singularityware/singularity/releases","2015-10-09T22:15:12Z","/singularityware/singularity/commit/acebc352a7e8e846cdb41aaa3e568fa0e6a1db39",60,"https://github.com/singularityware/singularity/graphs/contributors"
"SkyDNS","SKYDNS","https://github.com/skynetservices/skydns","http://localhost:3000/logos/sky-dns.svg","https://www.twitter.com/skydns","https://www.crunchbase.com/organization/skydns",,,,false,false,"MIT","Yekaterinburg, Russian Federation","2018-03-27T10:12:01.000Z","DNS service discovery for etcd","SkyDNS is a Russian company that develops cloud-based internet security and content filtering solutions.","http://www.skydns.ru","Yekaterinburg","Sverdlovsk","Russian Federation","https://www.twitter.com/skydns",,,,1,10,"Orchestration & Management / Coordination & Service Discovery","Orchestration & Management",true,"https://github.com/skynetservices/skydns",1744,"DNS service discovery for etcd",,"https://github.com/skynetservices/skydns/commit/4ecf023198fec9ab999f92b7379010761ff053d3","2015-10-13T19:00:38Z","https://github.com/skynetservices/skydns/releases","2014-04-22T06:50:27Z","/skynetservices/skydns/commit/0d8dad838c0a3da9d03df40a507f58df451500f1",42,"https://github.com/skynetservices/skydns/graphs/contributors"
"SkyWalking","Apache Software Foundation","http://skywalking.io/","http://localhost:3000/logos/skywalking.svg","https://twitter.com/AsfSkyWalking","https://www.crunchbase.com/organization/apache",,,,false,false,"Apache-2.0","Forest Hill, Maryland","2018-03-15T09:08:55.000Z","A distributed tracing system, and APM ( Application Performance Monitoring )","Apache Software Foundation (501C3) provides organizational, legal and financial support for Apache open-source software projects.","http://www.apache.org","Forest Hill","Maryland","United States","http://twitter.com/TheASF","http://www.linkedin.com/company/the-apache-software-foundation",,,1,10,"Observability and Analysis / Tracing","Observability and Analysis",true,"https://github.com/apache/incubator-skywalking",2832,"A distributed tracing system, and APM ( Application Performance Monitoring )",,"https://github.com/apache/incubator-skywalking/commit/aa9243b2aae501c192a62bd91523330521fe7bb0","2018-03-27T06:42:23Z","https://github.com/apache/incubator-skywalking/releases","2015-11-07T03:30:37Z","/apache/incubator-skywalking/commit/78befc0eb756f166a838337f0eacc699155ff602",25,"https://github.com/apache/incubator-skywalking/graphs/contributors"
"SmartStack","Airbnb","https://medium.com/airbnb-engineering/smartstack-service-discovery-in-the-cloud-4b8a080de619","http://localhost:3000/logos/smart-stack.svg","http://twitter.com/airbnb","https://www.crunchbase.com/organization/airbnb",,,4398082100,false,false,"MIT","San Francisco, California","2018-03-28T00:19:46.000Z","A transparent service discovery framework for connecting an SOA","Airbnb is an online community marketplace for people to list, discover, and book accommodations around the world.","http://airbnb.com","San Francisco","California","United States","http://twitter.com/airbnb","http://www.linkedin.com/company/airbnb",,"funding",1001,5000,"Orchestration & Management / Coordination & Service Discovery","Orchestration & Management",true,"https://github.com/airbnb/synapse",1784,"A transparent service discovery framework for connecting an SOA",,"https://github.com/airbnb/synapse/commit/fe0969b2865ddeceb05424bd6f204fe219e32649","2017-09-15T05:58:49Z","https://github.com/airbnb/synapse/releases","2012-11-09T03:00:57Z","/airbnb/synapse/commit/36184e6cf7a3eb160d7085a803cc28a819a730f4",42,"https://github.com/airbnb/synapse/graphs/contributors"
"Snowflake","Snowflake Computing","https://www.snowflake.net/","http://localhost:3000/logos/snowflake.svg","https://twitter.com/SnowflakeDB","https://www.crunchbase.com/organization/snowflake-computing",,,472899110,false,false,"NotOpenSource","San Mateo, California","2018-03-27T22:38:48.000Z","Snowflake is the only data warehouse built for the cloud.","Snowflake is the only data warehouse built for the cloud.","http://www.snowflake.net/","San Mateo","California","United States","http://twitter.com/SnowflakeDB","http://www.linkedin.com/company/snowflake-computing",,"funding",251,500,"App Definition and Development / Database and Data Warehouse","App Definition and Development",false,,,,,"",,,,,,
"Snyk","Snyk","https://snyk.io/","http://localhost:3000/logos/snyk.png","https://twitter.com/snyksec","https://www.crunchbase.com/organization/snyk",,,10000000,false,false,"NotOpenSource","London, United Kingdom","2018-03-26T14:55:19.000Z","Snyk is a security company helping to monitor app vulnerabilities.","Snyk is a security company helping to monitor app vulnerabilities.","https://snyk.io","London","England","United Kingdom","https://www.twitter.com/snyksec","https://www.linkedin.com/company/snyk",,"funding",11,50,"Serverless / Security","Serverless",false,,,,,"",,,,,,
"Software AG","Software AG","https://www.softwareag.com/us/default.html","http://localhost:3000/logos/software-ag.svg","https://twitter.com/SoftwareAG","https://www.crunchbase.com/organization/software-ag",3885216000,"STWRY",,false,false,"NotOpenSource","Darmstadt, Germany","2018-03-27T21:30:10.000Z","Software AG provides business process management, data management, and consulting services worldwide.","Software AG provides business process management, data management, and consulting services worldwide.","http://www.softwareag.com","Darmstadt","Hessen","Germany","http://twitter.com/SoftwareAG","https://www.linkedin.com/company/software-ag","SOW","market_cap",1001,5000,"App Definition and Development / Database and Data Warehouse","App Definition and Development",false,,,,,"",,,,,,
"Sonatype Nexus","Sonatype","https://www.sonatype.com/","http://localhost:3000/logos/sonatype-nexus.svg","https://twitter.com/sonatype","https://www.crunchbase.com/organization/sonatype",,,74707328,false,false,"NotOpenSource","Fulton, Maryland","2018-03-27T21:25:02.000Z","Get precise intelligence about open source components and accelerate software innovation, quality and security.","Get precise intelligence about open source components and accelerate software innovation, quality and security.","http://sonatype.com","Fulton","Maryland","United States","http://twitter.com/Sonatype","http://www.linkedin.com/company/sonatype",,"funding",101,250,"Provisioning / Secure Images","Provisioning",false,,,,,"",,,,,,
